Date,Open,High,Low,Close,Adj Close,Volume
2010-02-04,286.62851,290.679291,277.130005,279.504608,126.799156,3855081
2010-02-05,277.130005,278.387207,270.704712,271.263397,123.060501,3557846
2010-02-08,271.263397,272.660187,267.492004,269.726898,122.363449,3054154
2010-02-09,268.609406,272.939606,266.374512,267.631592,121.412895,2059829
2010-02-10,269.3078,275.453888,269.168091,274.057007,124.327835,2221705
2010-02-11,275.314209,277.409393,268.329987,271.961792,123.377289,2670025
2010-02-12,273.358612,273.77771,267.771301,269.168091,122.109932,1664598
2010-02-15,270.565002,274.476105,269.168091,272.101501,123.44072,1221386
2010-02-16,273.77771,275.453888,271.542694,273.358612,124.010956,1595710
2010-02-17,275.593506,276.990387,273.079315,275.453888,124.961487,2192769
2010-02-18,275.733185,278.526886,273.218903,275.733185,125.088211,3007239
2010-02-19,274.336395,277.130005,273.638,275.03479,124.771408,7085730
2010-02-22,276.43161,276.710999,274.196686,275.03479,124.771408,1780496
2010-02-23,275.733185,277.409393,270.704712,270.704712,122.807037,3672345
2010-02-24,270.984009,275.314209,269.587189,270.006195,122.49015,3472076
2010-02-25,268.888794,270.425293,263.580811,263.860199,119.701965,4593460
2010-02-26,265.955414,273.638,265.256989,272.939606,123.820908,4091951
2010-03-01,275.593506,276.990387,268.469696,269.726898,122.363449,4478765
2010-03-02,270.984009,271.542694,266.793488,271.542694,123.187172,3103019
2010-03-03,271.542694,277.828491,270.145905,277.828491,126.03878,5097434
2010-03-04,276.850708,278.387207,275.1745,277.688812,125.97538,2284837
2010-03-05,278.387207,284.253906,278.387207,283.555389,128.636826,1712233
2010-03-08,285.09201,287.047485,282.717285,283.415802,128.573486,2423987
2010-03-09,282.996704,286.768097,282.01889,285.231598,129.397247,1936968
2010-03-10,286.349091,292.495087,283.555389,290.958588,131.995316,5184475
2010-03-11,290.679291,300.317291,289.003113,300.037994,136.114258,5271206
2010-03-12,300.177704,305.206207,295.009399,295.568115,134.086502,3966555
2010-03-15,295.847504,299.758606,295.707794,297.942688,135.163712,3543389
2010-03-16,298.641205,303.390411,297.523712,302.691895,137.318207,4590232
2010-03-17,294.171295,294.171295,290.539612,290.958588,137.114166,4078640
2010-03-18,289.561798,292.914215,288.165009,288.723694,136.060974,3284052
2010-03-19,290.260193,292.355408,288.863403,289.980804,136.653381,5594416
2010-03-22,289.561798,290.679291,284.812592,287.745911,135.600174,2066111
2010-03-23,287.606201,291.657013,285.371307,287.606201,135.534363,2759656
2010-03-24,289.1427,289.28241,286.069702,287.745911,135.600174,2432838
2010-03-25,288.304596,292.634796,288.025299,291.796692,137.509125,2520392
2010-03-26,291.657013,294.590393,291.238007,292.914215,138.035767,2172579
2010-03-29,293.61261,294.311005,288.863403,291.377686,137.311661,2310129
2010-03-30,291.377686,291.377686,281.879303,282.298309,133.03302,3433458
2010-03-31,282.717285,284.393494,278.107788,279.783997,131.84816,4020552
2010-04-01,279.644287,283.974487,279.504608,283.555389,133.625412,2458182
2010-04-06,283.415802,286.768097,282.717285,286.349091,134.94194,2763683
2010-04-07,287.326904,287.326904,284.533203,285.650696,134.612823,2403881
