Date,Open,High,Low,Close,Adj Close,Volume
2010-02-04,2827.5,2827.5,2781.0,2789.5,1660.076782,5004972
2010-02-05,2781.5,2786.5,2729.5,2732.0,1625.857544,5405001
2010-02-08,2734.0,2790.0,2732.5,2780.0,1654.422974,4471430
2010-02-09,2794.0,2843.5,2786.5,2815.5,1675.549683,6201001
2010-02-10,2829.5,2837.0,2802.0,2827.0,1682.393311,2796022
2010-02-11,2846.0,2866.0,2812.5,2828.5,1683.286621,3786563
2010-02-12,2822.5,2842.5,2780.5,2780.5,1654.720581,4061769
2010-02-15,2800.0,2823.5,2781.0,2799.5,1666.027954,4467754
2010-02-16,2803.0,2814.0,2769.0,2787.0,1658.588989,5061327
2010-02-17,2785.0,2802.0,2770.5,2794.5,1663.052246,5355020
2010-02-18,2793.0,2810.5,2783.5,2797.5,1664.837891,4105048
2010-02-19,2783.5,2836.0,2772.5,2830.0,1684.179199,5456961
2010-02-22,2848.0,2849.5,2797.0,2810.0,1672.276855,4882147
2010-02-23,2845.0,2852.0,2811.0,2817.0,1676.442627,5491350
2010-02-24,2829.0,2831.5,2805.5,2817.5,1676.739746,4109759
2010-02-25,2812.5,2850.5,2796.5,2810.0,1672.276855,4676770
2010-02-26,2831.5,2897.0,2823.5,2883.5,1716.017334,6275689
2010-03-01,2912.0,2952.5,2890.0,2929.0,1743.095337,5773305
2010-03-02,2929.5,2970.5,2929.5,2967.5,1766.007446,5559299
2010-03-03,2962.5,2969.0,2940.5,2967.5,1766.007446,3047374
2010-03-04,2962.5,2988.0,2960.0,2986.5,1777.314453,3819453
2010-03-05,2984.5,3000.0,2963.0,2995.5,1782.670776,3440785
2010-03-08,2986.0,2990.0,2940.0,2953.0,1757.378174,5376032
2010-03-09,2957.0,2959.0,2937.0,2951.0,1756.18811,3916877
2010-03-10,2950.5,2962.0,2929.0,2950.0,1755.593262,4924446
2010-03-11,2935.5,2955.0,2914.5,2933.0,1745.476196,3692717
2010-03-12,2932.0,2939.0,2906.5,2922.0,1738.929688,3639880
2010-03-15,2916.0,2929.5,2909.0,2917.5,1736.251465,3702068
2010-03-16,2935.0,2936.0,2903.5,2911.0,1732.383423,3449202
2010-03-17,2913.0,2917.5,2882.0,2895.5,1723.159058,3673258
2010-03-18,2889.5,2933.0,2887.5,2910.5,1732.086182,5065037
2010-03-19,2925.0,2960.0,2921.5,2942.0,1750.831787,7769255
2010-03-22,2938.0,2985.0,2927.5,2970.0,1767.494995,5235574
2010-03-23,2976.0,2986.0,2963.0,2969.0,1766.900024,2783140
2010-03-24,2984.0,2998.0,2969.5,2986.0,1777.017456,2480017
2010-03-25,2992.5,3024.0,2984.5,3011.0,1791.89502,3135386
2010-03-26,3010.0,3011.0,2978.5,2994.0,1781.777588,2836202
2010-03-29,2989.0,2995.5,2956.5,2980.0,1773.445923,2953906
2010-03-30,2980.0,2991.0,2930.0,2941.5,1750.534668,3484972
2010-03-31,2939.0,2954.0,2924.0,2939.0,1749.046997,3882408
2010-04-01,2938.5,2955.0,2923.5,2946.0,1753.212158,1970491
2010-04-06,2951.0,2954.0,2910.0,2919.5,1737.441528,2937938
2010-04-07,2912.0,2952.0,2909.0,2952.0,1756.783569,3189371
2010-04-08,2972.5,2972.5,2920.0,2934.0,1746.071411,2894723
2010-04-09,2936.5,2938.5,2917.0,2924.0,1740.119629,2772444
2010-04-12,2935.5,2942.0,2921.0,2934.0,1746.071411,1670007
2010-04-13,2942.0,2952.5,2929.5,2938.0,1748.451294,1791279
2010-04-14,2945.0,2952.5,2910.0,2910.0,1731.78833,2379851
2010-04-15,2911.5,2930.0,2903.0,2928.5,1742.798096,2241822
2010-04-16,2925.0,2937.5,2915.5,2932.0,1744.880981,4354640
2010-04-19,2949.0,2964.0,2926.5,2943.0,1751.42688,2965613
2010-04-20,2956.0,2981.0,2943.5,2972.0,1768.685669,3260687
2010-04-21,2974.5,2979.5,2939.0,2943.5,1751.724487,3600505
2010-04-22,2936.5,2954.0,2901.0,2905.0,1728.812988,4103337
2010-04-23,2919.0,2919.0,2894.5,2905.5,1729.109863,3343334
2010-04-26,2920.5,2920.5,2900.0,2901.0,1726.432373,2270016
2010-04-27,2900.0,2906.5,2840.0,2840.0,1690.130249,5428098
2010-04-28,2835.5,2859.0,2805.5,2837.5,1688.642212,3730045
2010-04-29,2865.0,2947.0,2848.5,2897.0,1724.051758,7129332
2010-04-30,2894.0,2920.0,2860.5,2889.0,1719.290771,4558327
2010-05-04,2889.0,2930.5,2882.0,2910.0,1731.78833,4015213
2010-05-05,2900.0,2907.5,2847.5,2852.0,1697.271729,4853811
2010-05-06,2831.5,2855.5,2806.0,2819.0,1677.632935,4311901
2010-05-07,2765.0,2848.0,2750.0,2772.0,1649.661865,8829138
2010-05-10,2795.0,2860.5,2776.5,2850.0,1696.081177,5131854
2010-05-11,2836.5,2873.5,2813.0,2851.5,1696.974121,3436852
2010-05-12,2839.5,2896.5,2818.0,2891.0,1720.480957,2698909
2010-05-13,2912.0,2935.0,2902.5,2934.0,1746.071411,3155297
2010-05-14,2938.5,2940.5,2870.0,2879.5,1713.637329,3322484
2010-05-17,2883.5,2924.0,2867.0,2905.5,1729.109863,3258809
2010-05-18,2924.0,2928.5,2888.5,2913.5,1733.87085,3297495
2010-05-19,2900.0,2925.5,2890.0,2903.0,1727.622192,4062412
2010-05-20,2926.5,2933.5,2841.0,2856.5,1699.949341,5181086
2010-05-21,2840.0,2864.0,2802.5,2843.5,1692.213013,6993158
2010-05-24,2854.0,2881.0,2842.5,2879.0,1713.3396,3802603
2010-05-25,2823.5,2858.5,2810.0,2813.5,1674.359497,7368627
2010-05-26,2837.5,2845.5,2806.5,2820.5,1678.525513,6015686
2010-05-27,2850.0,2861.5,2825.5,2860.0,1702.032349,3619621
2010-05-28,2866.0,2915.5,2859.0,2901.5,1726.72998,5542417
2010-06-01,2900.0,2904.5,2866.0,2904.5,1728.515259,3575418
2010-06-02,2881.5,2944.0,2873.0,2943.0,1751.42688,4477045
2010-06-03,2950.5,2998.5,2947.5,2977.0,1771.660767,3978098
2010-06-04,2970.5,2985.5,2936.5,2950.0,1755.593262,4275053
2010-06-07,2916.0,2945.5,2892.0,2924.5,1740.41748,3252287
2010-06-08,2935.0,2936.0,2900.0,2921.5,1738.632324,3845383
2010-06-09,2928.5,2945.5,2913.0,2945.5,1752.914917,2082818
2010-06-10,2931.5,2991.0,2929.0,2989.0,1778.802246,3389322
2010-06-11,3004.5,3056.0,2989.0,3056.0,1818.675293,5432648
2010-06-14,3078.5,3090.0,3045.5,3057.0,1819.27063,3082915
2010-06-15,3036.5,3095.5,3036.5,3079.0,1832.362793,4068837
2010-06-16,3095.0,3095.0,3045.0,3083.0,1834.743164,3456785
2010-06-17,3081.0,3097.0,3064.5,3082.0,1834.148804,2811598
2010-06-18,3077.5,3086.0,3039.5,3068.0,1825.81665,8907870
2010-06-21,3100.0,3100.0,3029.0,3044.0,1811.533569,2615218
2010-06-22,3020.0,3064.5,3020.0,3048.0,1813.914673,2907027
2010-06-23,3028.5,3036.5,2984.0,2996.5,1783.265869,2468439
2010-06-24,3011.5,3014.5,2958.5,2997.0,1783.563843,3612978
2010-06-25,3001.0,3016.0,2955.5,2966.0,1765.114746,2211986
2010-06-28,2976.5,2993.5,2944.5,2961.5,1762.436646,2794251
2010-06-29,2969.5,2976.0,2933.0,2947.0,1753.807861,3283590
2010-06-30,3215.0,3262.0,3155.0,3169.0,1885.923584,15730440
2010-07-01,3130.5,3183.5,3082.5,3093.0,1840.694824,5788718
2010-07-02,3099.5,3110.0,3060.5,3088.5,1838.016479,3634370
2010-07-05,3081.0,3090.0,3049.0,3051.5,1815.997314,1515272
2010-07-06,3060.0,3143.0,3034.0,3143.0,1870.450562,3200914
2010-07-07,3127.0,3139.5,3108.0,3119.0,1856.167603,4226919
2010-07-08,3140.0,3184.0,3132.0,3184.0,1894.85022,3318941
2010-07-09,3191.5,3232.0,3173.0,3222.0,1917.464111,3586308
2010-07-12,3221.5,3250.0,3220.0,3236.5,1926.093262,1926559
2010-07-13,3231.5,3275.0,3227.5,3270.0,1946.030396,2557130
2010-07-14,3261.0,3274.0,3240.5,3271.0,1946.624878,3172195
2010-07-15,3252.0,3277.5,3233.5,3240.0,1928.177124,3468239
2010-07-16,3255.0,3259.5,3203.0,3206.5,1908.240356,3643757
2010-07-19,3187.0,3237.0,3180.5,3216.5,1914.191284,1843783
2010-07-20,3216.0,3233.5,3193.0,3202.0,1905.562378,2478411
2010-07-21,3216.0,3227.0,3180.5,3185.5,1895.742798,2965062
2010-07-22,3183.5,3237.0,3158.5,3223.0,1918.060181,2818702
